13693,22,1146,374.64225772085933,1.0
13693,16,814,608.7784637616795,1.0
13692,45,2285,1114.1612889422654,1.0
13691,142,7150,251.50289719380854,1.0
13691,142,7124,753.6895435212695,1.0
13691,142,7114,291.1556744116211,1.0
13691,131,6555,544.7902610487498,1.0
13691,104,5233,1107.3016289645311,1.0
13691,74,3735,978.2255637461327,1.0
13690,57,2897,1842.2975468436716,1.0
13690,46,2327,803.6422226677734,1.0
13690,46,2302,436.8619716946484,1.0
13688,193,9668,716.8721720351562,1.0
13688,167,8359,1724.923700731758,1.0
13688,63,3183,1590.13383638207,1.0
13688,63,3157,1594.2249254766016,1.0
13688,44,2250,1385.6904974138083,1.0
13688,4,215,972.7796510676561,1.0
13687,189,9453,990.8461159545702,1.0
13687,168,8449,1288.0723989703124,1.0
13687,152,7626,607.0438969400976,1.0
13683,202,10129,502.74493385292965,1.0
13683,202,10117,358.5635528919922,1.0
13683,191,9586,1379.2262450317576,1.0
13683,138,6911,2078.2200834828514,1.0
13678,207,10380,1127.6154107686716,1.0
13678,154,7722,890.041741478164,1.0
13678,137,6897,553.1496644663671,1.0
13678,137,6867,742.0811920065819,1.0
13678,113,5696,619.5840779391015,1.0
13678,113,5678,1431.7984731904685,1.0
13678,55,2781,856.7240787298437,1.0
13676,133,6666,1290.948203618027,1.0
13676,101,5099,896.5884653442968,1.0
13676,101,5091,1060.552989213193,1.0
13676,101,5079,1176.8647997637108,1.0
13676,27,1393,1068.200842335078,1.0
13675,84,4227,514.9533978504296,1.0
13675,5,287,595.2289495223828,1.0
13674,236,11814,651.021280796328,1.0
13674,226,11313,1304.8435043695313,1.0
13674,154,7735,697.5000766759765,1.0
13674,134,6743,1138.3376728079297,1.0
13674,109,5480,284.56794941703123,1.0
13674,68,3424,836.3469163980664,1.0
13671,186,9321,953.0107297538281,1.0
13671,159,7959,1104.6209454788282,1.0
13671,139,6991,660.0751567702342,1.0
13671,88,4420,1226.8502676790426,1.0
13671,77,3867,759.1997280454686,1.0
13671,19,991,560.3987188104687,1.0
13669,2,118,1137.5990137336325,1.0
13668,82,4127,1005.8158771710155,1.0
13668,55,2757,1049.817588584277,1.0
13668,32,1611,1369.372050320781,1.0
13665,19,988,1340.6798001564453,1.0
13665,9,493,693.546195038203,1.0
13662,155,7796,800.3061839568163,1.0
