18959,7,368,887.5848901746483,1.0
18958,52,2601,1417.1365743959764,1.0
18958,7,391,441.19468067351556,1.0
18958,7,360,828.4116134239453,1.0
18957,434,21703,1256.5151104888282,1.0
18957,211,10599,598.7647170813866,1.0
18957,194,9737,845.523517084453,1.0
18957,194,9729,914.8254089963671,1.0
18957,110,5522,884.2426888239843,1.0
18955,324,16250,281.75492318236326,1.0
18954,372,18608,416.3112898927734,1.0
18954,75,3797,690.3408577610155,1.0
18953,487,24379,858.3283452819139,1.0
18953,355,17789,715.3763797107812,1.0
18953,349,17494,680.710646162539,1.0
18953,253,12655,998.6897102248827,1.0
18953,138,6923,560.5090967935156,1.0
18953,83,4175,894.551318014082,1.0
18953,1,62,1285.7764518703711,1.0
18951,291,14562,753.1887073913475,1.0
18951,202,10103,731.7646464062109,1.0
18951,202,10101,760.3861306403905,1.0
18947,185,9251,654.4674067401171,1.0
18947,161,8051,637.4745691023827,1.0
18947,89,4481,894.6299188929686,1.0
18947,70,3518,1340.2745159173437,1.0
18947,70,3501,571.5611955826171,1.0
18944,88,4439,518.9701102208397,1.0
18937,71,3588,436.2764921955078,1.0
18935,73,3688,993.124742975703,1.0
18933,246,12346,367.67246203749994,1.0
18933,78,3940,702.9217623853807,1.0
18929,412,20632,603.9817454583983,1.0
18929,303,15156,322.1438435716796,1.0
18929,229,11466,744.5980796914843,1.0
18929,118,5903,1004.0203584715233,1.0
18929,90,4524,532.1403695475,1.0
18929,73,3682,697.6227579798827,1.0
18929,36,1804,517.3419774942187,1.0
18928,177,8862,1142.0611648038575,1.0
18928,130,6520,1182.6251288760154,1.0
18928,111,5572,916.128152251621,1.0
18928,96,4807,646.2206730449999,1.0
18928,30,1528,967.177264409746,1.0
18926,186,9326,1843.8108602557031,1.0
18926,130,6531,337.114613890332,1.0
18924,57,2876,786.0058773818358,1.0
18924,56,2843,1188.2367292267186,1.0
18924,56,2806,1375.731626184453,1.0
18924,0,46,819.3467644563281,1.0
18923,630,31548,502.1821997921093,1.0
18923,600,30015,792.5865576004101,1.0
18923,498,24909,609.530918431328,1.0
18923,346,17337,629.6618631999218,1.0
18923,164,8204,812.9778501951171,1.0
18923,107,5382,668.2434549870312,1.0
18922,644,32223,314.0428400028515,1.0
18922,611,30575,620.8338194378515,1.0
18922,529,26496,1023.352245580371,1.0
18922,479,23981,734.243653110664,1.0
18922,449,22496,868.8078678242967,1.0
18922,428,21412,498.60525536992185,1.0
18922,423,21152,581.5550124051562,1.0
18922,393,19672,1023.2485557313476,1.0
18922,383,19197,994.2471841421874,1.0
18922,299,14969,364.62047951148435,1.0
18922,298,14916,609.8214339899022,1.0
18922,51,2567,410.76143769039055,1.0
18922,51,2555,813.6794380373241,1.0
18922,26,1340,604.6939336835155,1.0
18921,5,260,743.1013753340625,1.0
18918,61,3069,621.6045744479687,1.0
18915,285,14257,726.6161039197656,1.0
18915,140,7007,416.7640957126953,1.0
18911,83,4167,936.8695447832812,1.0
18911,48,2421,1009.02452471541,1.0
18910,195,9763,1391.8507752920314,1.0
18910,18,930,984.6539579656248,1.0
18910,9,493,978.4308864592577,1.0
18910,9,467,686.3083061699218,1.0
18907,144,7207,576.6519381697655,1.0
18907,125,6294,601.9438877778515,1.0
18907,65,3270,697.7843949843749,1.0
18907,49,2491,1186.234272419375,1.0
18903,26,1307,410.99864193371087,1.0
18903,18,942,763.2009389113671,1.0
18903,18,907,603.9300745855272,1.0
18901,15,766,670.5035218489843,1.0
18882,116,5834,1083.9888666098827,1.0
18874,240,12021,1082.8439372318749,1.0
18874,209,10481,474.7271516880664,1.0
18874,158,7939,543.9256788485351,1.0
18865,75,3781,1255.790963317363,1.0
18865,6,314,623.7531944174217,1.0
18863,191,9577,618.4816432802733,1.0
18862,573,28667,881.0169023550585,1.0
18862,472,23642,839.1926962042577,1.0
18862,319,15993,316.84510099630853,1.0
18862,206,10348,1120.8981004679686,1.0
18862,168,8425,780.6580243487695,1.0
18862,120,6025,657.0628858057031,1.0
18862,47,2391,1548.5128230905466,1.0
18860,116,5843,1259.2234633721482,1.0
18860,116,5840,922.8191701049999,1.0
18860,90,4528,792.2144322251366,1.0
18841,108,5428,1145.7925639393748,1.0
18794,287,14380,416.6418698727734,1.0
18794,258,12907,709.0359184605468,1.0
18794,160,8033,928.0500569414843,1.0
18794,118,5922,1073.1235126001561,1.0
18794,55,2764,1240.6499250452343,1.0
18794,44,2231,1165.349234453828,1.0
18781,139,6972,978.8418169633788,1.0
18781,104,5232,1185.1461395407418,1.0
18781,101,5096,636.7224008957617,1.0
18781,67,3376,859.9479671555467,1.0
18781,59,2982,324.5199931113281,1.0
18781,59,2978,781.5173771440234,1.0
18781,38,1936,708.9882474839452,1.0
18781,12,648,1332.9419160507423,1.0
18779,553,27658,1300.3607921098437,1.0
18779,551,27586,1329.237765972539,1.0
18779,391,19589,954.0087955981444,1.0
18779,391,19574,539.9004643145116,1.0
18779,283,14172,938.763651333828,1.0
18779,247,12356,677.4716302369922,1.0
18779,240,12039,1129.3685555691404,1.0
18779,240,12018,473.1623653845312,1.0
18779,235,11755,704.8080130326952,1.0
18779,210,10540,1245.6455885763671,1.0
18779,108,5403,869.6072811498827,1.0
18765,345,17259,693.250832940996,1.0
18765,321,16051,986.6883693303124,1.0
18765,239,11958,586.4243206521093,1.0
18765,140,7034,500.20605652580076,1.0
18764,111,5584,1137.9294640687012,1.0
18764,84,4211,1095.3415793824606,1.0
18764,8,448,1227.5678313695312,1.0
18761,81,4097,299.06599809007804,0.7839159871002332
18761,81,4066,423.1789819474804,1.0
18760,273,13654,664.2376253979296,1.0
18760,153,7679,856.084865499121,1.0
18756,30,1515,1069.0978494079295,1.0
18754,137,6888,895.5154188035937,1.0
18754,130,6532,952.6442207133592,1.0
18754,130,6513,258.88334469958005,1.0
18754,107,5399,1373.7998750211914,1.0
18754,20,1044,580.1455388634374,1.0
18753,27,1363,912.9441952191796,1.0
18752,363,18180,688.6668811455078,1.0
18752,26,1322,667.088922282285,1.0
18752,8,405,647.5273107280467,1.0
18750,239,11963,623.0823455553124,1.0
18750,237,11866,375.0618844932812,1.0
18748,64,3248,551.0065202695897,1.0
18748,32,1644,401.2982198592968,1.0
18740,216,10819,918.9085974115234,1.0
18740,41,2099,354.40432945627924,1.0
18740,38,1946,1302.2968114851951,1.0
18732,549,27494,547.1011924104687,1.0
18732,509,25497,1234.5215195395117,1.0
18732,503,25200,392.95233605582024,1.0
18732,503,25190,682.7351230478905,1.0
18732,382,19144,918.1753938853124,1.0
18732,327,16393,1246.4291658671873,1.0
18732,116,5836,1314.937636756621,1.0
18732,115,5774,933.8136082492186,1.0
18731,15,765,380.68675890406246,1.0
18714,99,4951,1558.397482835625,1.0
18714,26,1338,484.68027399792965,1.0
18712,306,15325,767.8542493541015,1.0
18712,233,11689,620.1852871238672,1.0
18712,182,9144,1155.7465595372264,1.0
18712,182,9101,657.7059925590233,1.0
18712,20,1017,1480.631041177539,1.0
18711,6,315,597.483869725742,1.0
18703,4,222,1773.8245545007812,1.0
18701,73,3664,1774.3580906423044,1.0
18701,71,3565,699.987577653203,1.0
18694,138,6948,505.55014232152337,1.0
18694,138,6939,646.7546258071678,1.0
18694,43,2152,1302.3884926456249,1.0
18692,152,7644,791.7004361909374,1.0
18692,152,7628,582.5696615190624,1.0
18692,138,6947,900.2261769467967,1.0
18692,129,6458,561.4626281861132,1.0
18692,107,5358,987.8739198828905,1.0
18692,62,3144,638.0610206692479,1.0
18690,89,4493,494.4354991740234,1.0
18689,54,2728,713.6146234279687,1.0
18689,47,2374,1424.7690934586717,1.0
18687,567,28397,874.350840238828,1.0
18687,536,26849,850.4983424082226,1.0
18687,536,26818,451.8926768832617,1.0
18687,536,26815,623.1744532846093,1.0
18687,534,26734,549.1297910443162,1.0
18687,452,22641,637.0548885370116,1.0
18687,314,15722,1120.2940621417188,1.0
18687,292,14602,776.6745706382811,1.0
18687,288,14425,545.7955891222265,1.0
18687,114,5717,1344.1462273043749,1.0
18687,114,5702,660.6248282387498,1.0
18687,17,866,1265.3770195170896,1.0
18685,540,27033,384.70616803789056,1.0
18685,527,26361,666.6456459071874,1.0
18685,487,24393,954.3375129817382,1.0
18685,337,16858,643.4556576607812,1.0
18685,235,11757,1416.9993501411718,1.0
18685,209,10453,439.5044348932031,1.0
18685,157,7894,851.3283630171874,1.0
18685,136,6843,1310.9363207136716,1.0
18685,97,4895,316.1917206723437,1.0
18685,97,4876,870.5481913877343,1.0
18678,275,13755,934.3017972284764,1.0
18678,164,8245,624.8953001896874,1.0
18678,78,3915,667.3916703883398,1.0
18678,78,3907,1112.853949614082,1.0
18677,351,17551,894.3785965979686,1.0
18677,120,6039,647.8687454084373,1.0
18676,565,28273,322.8012090555859,1.0
18676,233,11696,982.5245898196092,1.0
18666,92,4630,566.1142438531639,1.0
18666,61,3065,345.23200310117187,1.0
18666,51,2579,552.9667565684374,1.0
18666,30,1541,602.2612302932031,1.0
18665,376,18847,460.21469732064446,1.0
18665,328,16425,939.7423028503124,1.0
18665,235,11800,574.5618599245897,1.0
18665,235,11795,465.510630937207,1.0
18665,235,11765,986.8733379676269,1.0
18665,25,1265,327.3950540482031,1.0
18658,47,2379,1683.9275057853124,1.0
18658,46,2342,906.1365536587695,1.0
18653,68,3443,1199.6696949664843,1.0
18653,64,3208,1050.4779409929688,1.0
18650,24,1212,824.2854393371093,1.0
18647,304,15217,1165.4425313023044,1.0
18647,304,15212,729.5248859325781,1.0
18647,264,13213,736.0267690818554,1.0
18636,102,5107,522.0574688482811,1.0
18632,103,5197,840.0194251198241,1.0
18631,156,7843,741.8118654171874,1.0
18631,66,3329,473.3681390996874,1.0
18631,15,757,1043.4552368664063,1.0
18628,37,1858,778.0585584371483,1.0
18628,17,878,415.2050198578515,1.0
18619,116,5843,530.5783625589843,1.0
18615,534,26747,799.0595279998046,1.0
18615,499,24963,293.50738778994133,1.0
18615,479,23982,971.0245203685155,1.0
18615,479,23960,522.6026556087694,1.0
18615,256,12827,1220.0437260904491,0.8096735314494465
18615,112,5609,1077.9651917415622,1.0
18612,105,5256,1036.768792396328,1.0
18610,175,8779,915.1844727078906,1.0
18610,7,394,1028.771354249492,1.0
18604,158,7942,754.9121796618163,1.0
18604,124,6218,383.56532199064446,1.0
18603,38,1941,1279.8462368661717,1.0
18603,5,298,958.7058966899218,1.0
18577,162,8131,437.77183556238276,1.0
18577,162,8124,462.81307972783196,1.0
18574,317,15882,1488.7491110748829,1.0
18574,309,15490,834.9060484141405,1.0
18574,301,15075,825.2853986906053,1.0
