18954,219,10968,304.5050409070117,1.0
18954,138,6927,948.9398350446484,1.0
18953,356,17822,1198.2104782962888,1.0
18953,49,2495,624.4817900309374,1.0
18948,39,1972,1464.6774714723829,1.0
18935,323,16158,1396.0990782288868,1.0
18933,105,5274,628.0874336863085,1.0
18929,424,21225,1445.739010979873,1.0
18929,354,17725,472.9363365401562,1.0
18929,200,10007,1255.7031154778515,1.0
18923,642,32126,307.99780055105464,1.0
18923,396,19821,393.08142152986323,1.0
18923,66,3325,1211.5756101423435,1.0
18923,14,717,1458.054186766953,1.0
18922,617,30896,1021.2825213660936,1.0
18922,505,25298,1081.2754133848434,1.0
18922,397,19883,657.1718972211718,1.0
18920,2,133,742.4345286761718,1.0
18918,5,274,486.71165511648434,1.0
18915,337,16866,733.2980389420702,1.0
18911,130,6515,690.0826719684765,1.0
18907,201,10069,2098.7407230652343,1.0
18907,34,1745,609.0483811685937,1.0
18903,303,15168,1411.848479448086,1.0
18900,173,8671,2046.4412665396094,1.0
18862,6,324,1174.7795732146678,1.0
18795,236,11823,880.4073060871874,1.0
18794,105,5273,915.4421824858592,1.0
18790,312,15627,854.9276032912499,1.0
18782,59,2998,1122.9605472918747,1.0
18781,116,5829,1482.8276647818357,1.0
18779,411,20587,976.2143355449804,1.0
18779,411,20577,557.5062536418163,0.7048447197029482
18779,261,13074,734.1051717540623,1.0
18779,18,939,537.2773413819921,1.0
18779,2,130,946.362137351582,1.0
18770,11,588,415.9011646230273,1.0
18768,8,428,343.78439025091797,1.0
18764,7,378,1039.1533412821286,1.0
18764,7,353,1131.1318279980078,1.0
18754,220,11022,807.093031906914,1.0
18754,220,11018,751.6661108317968,1.0
18754,146,7331,1218.3910918847655,1.0
18754,70,3521,1168.643036869375,0.7897333199384065
18754,27,1389,1090.920498692422,1.0
18754,27,1360,805.1088554462988,1.0
18752,375,18762,560.7618529555077,1.0
18752,83,4153,746.6521646180663,1.0
18750,188,9426,650.3728358820116,1.0
18750,188,9403,766.0999888274608,1.0
18748,86,4325,626.3495489501562,1.0
18747,52,2647,489.4489537969531,1.0
18747,1,60,1009.7823928288085,1.0
18740,215,10756,2732.399189078828,1.0
18740,89,4486,1319.9431270804685,1.0
18740,75,3785,904.2003049964256,1.0
18740,67,3375,1106.8630412974217,1.0
18740,42,2133,662.8796210839062,1.0
18733,52,2615,2003.130103090039,1.0
18733,32,1624,798.6994477406054,1.0
18733,11,571,974.1323924524218,1.0
18717,96,4823,350.375066626289,1.0
18709,77,3898,914.9203858957811,1.0
