run subrun event vtxid Enu_1e1p Eta PT_1e1p AlphaT_1e1p SphB_1e1p PzEnu_1e1p ChargeNearTrunk Q0_1e1p Q3_1e1p Thetas Phis PTRat_1e1p Proton_ThetaReco Proton_PhiReco MinShrFrac MaxShrFrac BjXB_1e1p BjYB_1e1p Proton_Edep Electron_Edep Lepton_ThetaReco Lepton_PhiReco OpenAng Xreco Yreco Zreco MPIDY_muon MPIDY_proton MPIDY_eminus shower_fraction Shower_Consistency EnuQE_lepton EnuQE_proton Proton_TrackLength Lepton_TrackLength EnuTrue BDTscore_1e1p ccnc interactionType nlepton nproton scedr POTweight GenieWeight LEEweight label newpi0flag oldpi0flag datarun filetag cutLevel nBDTs tvweight0 sigprob0 tvweight1 sigprob1 tvweight2 sigprob2 tvweight3 sigprob3 tvweight4 sigprob4 tvweight5 sigprob5 tvweight6 sigprob6 tvweight7 sigprob7 tvweight8 sigprob8 tvweight9 sigprob9 tvweight10 sigprob10 tvweight11 sigprob11 tvweight12 sigprob12 tvweight13 sigprob13 tvweight14 sigprob14 tvweight15 sigprob15 tvweight16 sigprob16 tvweight17 sigprob17 tvweight18 sigprob18 tvweight19 sigprob19 sigprobavg sigprobmedian sigprobmax sigprob bdtweight
18959 7 368 0 887.5848901746483 0.14618723094463348 469.9714615775237 2.358499602034119 38441.22382896538 -170.88199754088225 369.81927490234375 173.9444988037111 687.8317572455546 1.9090744256973267 2.249680519104004 0.5483588810341405 0.9040902256965637 -0.19580243527889252 0.0 0.993968665599823 1.7599172505937763 0.2880871794046138 145.33689880371094 710.9436913709375 1.0049841403961182 -2.4454829692840576 1.6559319496154785 162.13150024414062 -66.33979034423828 578.1500244140625 0.0061904313042759895 0.9986114501953125 0.9746743440628052 1.0581722420806612 0.3953757800133697 1161.227004173204 815.6088945732196 15.023748397827148 53.1684684753418 916.2649536132812 0.9911437630653381 0 1001 1 1 0.4237254559993744 2.74298e+20 1.1746375830440592 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9792581 1.0 0.9898727 1.0 0.9872958 1.0 0.9852143 1.0 0.9902362 1.0 0.99117446 1.0 0.9791116 1.0 0.98501414 1.0 0.9788352 1.0 0.97388667 1.0 0.9747079 1.0 0.9820869 1.0 0.9778997 1.0 0.9755592 1.0 0.9914061 1.0 0.9877692 1.0 0.98968434 1.0 0.97770077 1.0 0.9910472 1.0 0.9779579 0.9832859188318253 0.9835505187511444 0.9914060831069946 0.9832859188318253 1
18958 52 2601 0 1417.1365743959764 0.5620749592781067 314.5776951124692 2.8691612988787347 4561.308158209005 -153.78935715341527 849.596435546875 100.53034475097684 658.4942246045505 1.7610793113708496 3.3825552463531494 0.24162529293769028 1.2459386587142944 2.3512940406799316 0.0 0.9815950989723206 1.534890646164935 0.16908769579854338 71.92274475097656 1313.909529645 0.5151407718658447 -1.0312610864639282 1.747360110282898 130.8148956298828 93.61510467529297 457.1000061035156 0.1016668975353241 0.49775204062461853 0.9501451253890991 0.8027211981462571 0.7353442622607221 1652.8766524974126 3361.443839373887 4.376811981201172 101.21092224121094 1588.2781982421875 0.13577115535736084 0 1001 1 5 0.6727713346481323 2.74298e+20 1.1692976399098054 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9526595 1.0 0.9846998 1.0 0.9477913 1.0 0.9897496 1.0 0.9812169 1.0 0.98716587 1.0 0.96049863 1.0 0.9805431 1.0 0.9821728 1.0 0.9604803 1.0 0.9835777 1.0 0.97643524 1.0 0.98263156 1.0 0.95583385 1.0 0.9750675 1.0 0.98238546 1.0 0.9543144 1.0 0.98002553 1.0 0.9747546 1.0 0.95082283 0.972141319513321 0.9782303869724274 0.9897496104240417 0.972141319513321 1
18958 7 391 0 441.19468067351556 0.42679157853126526 84.95411922382391 0.472109518233671 77.16947170737475 17.53478285855232 285.7592468261719 87.0056102539063 272.48438986972633 1.6570422649383545 3.0066022872924805 0.18209800280626598 1.022536039352417 -2.857381820678711 -1.0 0.9882352948188782 0.5658375929971647 0.1577594440301611 58.39801025390625 351.49237041960936 0.6345062255859375 0.1492203325033188 1.6524237394332886 204.92990112304688 91.3160629272461 448.04998779296875 0.014025791548192501 0.9749695658683777 0.9974300265312195 1.0184719788558896 0.9106402540259751 411.6363583376255 595.3688052125976 3.0267300605773926 42.61895751953125 408.7759704589844 0.9990388751029968 0 1001 1 1 0.49346086382865906 2.74298e+20 1.03163384936839 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9909247 1.0 0.99169147 1.0 0.98424166 1.0 0.9936645 1.0 0.9943031 1.0 0.9872974 1.0 0.99124825 1.0 0.9951658 1.0 0.9970476 1.0 0.9589319 1.0 0.99020386 1.0 0.9879111 1.0 0.99280316 1.0 0.98701537 1.0 0.9933954 1.0 0.99635786 1.0 0.98668957 1.0 0.9922996 1.0 0.99445325 1.0 0.9847734 0.9895209521055222 0.9914698600769043 0.9970476031303406 0.9895209521055222 1
18958 7 360 0 828.4116134239453 0.18843789398670197 211.51150242407076 0.721646894446054 282.032458223765 -37.05527640577441 390.9440612792969 163.86048391113275 362.8519930489371 1.6467692852020264 3.4361565113067627 0.2582132748106454 1.1739332675933838 -0.8380028009414673 0.0 0.9986876845359802 0.6641544425449429 0.11997553167297 135.2528839111328 661.8544295128125 0.4728360176086426 2.598153591156006 1.6286377906799316 91.29869842529297 47.80236053466797 618.75 0.011228810995817184 0.9884273409843445 0.9543299674987793 0.9793629927821565 1.242455319938588 750.9797792027425 3214.687508305752 13.263259887695312 73.30313873291016 1103.786865234375 0.9987021088600159 0 1001 1 1 0.6913305521011353 2.74298e+20 1.1628399456779042 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9953252 1.0 0.9934861 1.0 0.99188566 1.0 0.99364763 1.0 0.9944436 1.0 0.997186 1.0 0.99418217 1.0 0.9961926 1.0 0.99689853 1.0 0.9959485 1.0 0.99164724 1.0 0.9935154 1.0 0.9960366 1.0 0.991852 1.0 0.9942608 1.0 0.995069 1.0 0.9895699 1.0 0.99617237 1.0 0.99573994 1.0 0.9957314 0.9944395303726197 0.9947563111782074 0.997186005115509 0.9944395303726197 1
18957 434 21703 0 1256.5151104888282 0.05001099780201912 103.67686178445317 1.6398910295169586 368.0037794957787 59.665956791789995 365.3597412109375 218.27804067382817 622.9590368483225 1.3636057376861572 2.9260315895080566 0.07852772159320859 0.8824867606163025 -0.1027594655752182 0.0 0.7731893062591553 0.8043777207922314 0.17309991000930525 189.67044067382812 1035.540369815 0.4811190068721771 -3.0287911891937256 1.3551456928253174 212.36500549316406 -11.182111740112305 597.25 0.004610900301486254 0.9986656904220581 0.9664589166641235 1.0661518265351158 0.5369513755874749 1222.716607985769 957.8637726687632 23.739789962768555 110.13066101074219 1485.56494140625 0.7904463410377502 0 1001 1 1 0.3665817081928253 2.74298e+20 1.1691220354947405 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.99191236 1.0 0.99542123 1.0 0.99244857 1.0 0.9949085 1.0 0.9933728 1.0 0.9948237 1.0 0.99289036 1.0 0.9928463 1.0 0.9948555 1.0 0.9922139 1.0 0.98909354 1.0 0.99611497 1.0 0.99291766 1.0 0.9949744 1.0 0.99402374 1.0 0.99397415 1.0 0.9907526 1.0 0.99303955 1.0 0.9966377 1.0 0.9960525 0.993663701415062 0.9936734735965729 0.9966377019882202 0.993663701415062 1
18957 211 10599 0 598.7647170813866 0.3503541946411133 251.42407208959077 1.1622849213705335 1934.4724345048207 -115.63027863140763 355.6075134277344 122.10063436279285 265.58710769036503 1.941360354423523 2.5622684955596924 0.46163333364481984 1.3795886039733887 0.1335011124610901 0.0 0.9910447597503662 0.7584772788326023 0.11700484345665813 93.49303436279297 473.96738271859374 0.561771810054779 -2.428767442703247 1.8512674570083618 66.92900085449219 65.8353042602539 272.25 0.01184848602861166 0.9772301316261292 0.9495388865470886 0.9820995562690139 0.49373643033308606 546.9478051797828 -2109.861362528735 6.953106880187988 22.97765350341797 602.123291015625 0.997655987739563 0 1001 1 1 0.35523006319999695 2.74298e+20 1.2267031671627981 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9922598 1.0 0.9920689 1.0 0.9935869 1.0 0.99457586 1.0 0.9969855 1.0 0.9949397 1.0 0.9924084 1.0 0.9939985 1.0 0.993852 1.0 0.9824212 1.0 0.9924489 1.0 0.993005 1.0 0.99185526 1.0 0.9910205 1.0 0.9925761 1.0 0.9935632 1.0 0.98990905 1.0 0.9934196 1.0 0.9948513 1.0 0.99069875 0.9925222218036651 0.992790549993515 0.9969854950904846 0.9925222218036651 1
18957 194 9737 0 845.523517084453 0.022671571001410484 120.31757280111128 2.3266595609818412 908.5725324064665 -184.29334037395768 470.7778015136719 224.5068614746093 696.25782071876 2.0253489017486572 3.3213865756988525 0.17902068581089772 0.8768276572227478 2.6827681064605713 0.0 0.9726027250289917 1.5659580757261644 0.2986077660656361 195.89926147460938 618.3199556098438 1.1485211849212646 -0.6386186480522156 2.0128068923950195 39.07699966430664 -19.247621536254883 449.1499938964844 0.003236101707443595 0.9983803033828735 0.9940401315689087 0.9095337653161273 0.30396091579065426 1081.4717305426088 969.7844349874036 25.0826358795166 2.2675180435180664 795.4752807617188 0.9937902092933655 0 1001 1 1 0.43069010972976685 2.74298e+20 1.1786275217276299 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.98334956 1.0 0.9859428 1.0 0.99203205 1.0 0.9654889 1.0 0.9769915 1.0 0.9817546 1.0 0.9891075 1.0 0.9887139 1.0 0.97373474 1.0 0.9771614 1.0 0.98196423 1.0 0.9888004 1.0 0.98204523 1.0 0.985363 1.0 0.97341996 1.0 0.9889031 1.0 0.96872205 1.0 0.98155737 1.0 0.9905552 1.0 0.99091786 0.9823262691497803 0.9826973974704742 0.9920320510864258 0.9823262691497803 1
18957 194 9729 0 914.8254089963671  169.56856937871055 0.429896615530857 370.13456036201904 29.508631987358058 319.62335205078125 225.05662038574212 515.4371690958874 1.5287915468215942 3.006707191467285 0.17673748698492853 0.9667690396308899 0.07805652171373367 0.0 0.9344978332519531 0.6280548233104745 0.18166337889499262 196.4490203857422 687.072088610625 0.5620225071907043 3.084763765335083 1.5248037576675415 163.29029846191406 95.55958557128906 61.5 0.0035069447476416826 0.9929907321929932 0.9913403391838074 1.012435553945385 0.13967147261290155 810.4099813728409 1294.6062316293971 25.202457427978516 25.706920623779297 1059.09814453125 0.9975560903549194 0 1001 1 1 0.6709868907928467 2.74298e+20 1.130687273350295 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9926587 1.0 0.99313015 1.0 0.9910981 1.0 0.9951019 1.0 0.99531096 1.0 0.9944712 1.0 0.98858005 1.0 0.99363565 1.0 0.99487215 1.0 0.9944747 1.0 0.9941816 1.0 0.9966192 1.0 0.9964675 1.0 0.99618715 1.0 0.98940665 1.0 0.9973471 1.0 0.9941345 1.0 0.9916626 1.0 0.9961599 1.0 0.9954249 0.9940462350845337 0.9944729506969452 0.9973471164703369 0.9940462350845337 1
18957 110 5522 0 884.2426888239843 0.2945408523082733 388.9385010149296 2.277060436773476 3335.3355129636548 -214.2954295844537 325.384765625 105.91958120117181 499.22356903748704 2.0761709213256836 2.255693197250366 0.5020745671368454 1.3860849142074585 -0.20444366335868835 0.0 0.9887217879295349 1.3741377988277008 0.18203080178888775 77.31198120117188 775.6264076228125 0.6900860667228699 -2.460136890411377 1.8278388977050781 217.470703125 -36.028900146484375 297.8500061035156 0.020110856741666794 0.9904580116271973 0.9816787838935852 1.0384310446004197 0.3516190104427494 999.8978778151061 -2049.4689283533808 4.973416328430176 89.89080810546875 839.5452270507812 0.9777282476425171 0 1001 1 1 0.8191915154457092 2.74298e+20 1.1869211675745628 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9762847 1.0 0.9896785 1.0 0.98589885 1.0 0.9930803 1.0 0.9930032 1.0 0.9467361 1.0 0.9719329 1.0 0.9890561 1.0 0.9883151 1.0 0.98158365 1.0 0.98547226 1.0 0.9814693 1.0 0.9944739 1.0 0.9817914 1.0 0.97951645 1.0 0.98942053 1.0 0.9908551 1.0 0.97721434 1.0 0.99353313 1.0 0.9767686 0.9833042174577713 0.9856855571269989 0.9944738745689392 0.9833042174577713 1
18955 324 16250 0 281.75492318236326 0.3350919187068939 183.2428860882047 0.6382376230899794 93.59583042385736 117.32651367554661 575.6632080078125 132.23164632568353 363.6333199712089 1.8721061944961548 2.77138352394104 0.41727668132636253 0.7287054657936096 -1.5274499654769897 0.0 0.893081784248352 0.35333907682491594 0.39377847953320555 103.6240463256836 146.82657685667968 1.1434006690979004 1.2439336776733398 1.8293840885162354 137.7382049560547 65.09510803222656 374.8999938964844 0.008935813792049885 0.9306601881980896 0.9137454628944397 1.1125182594290124 0.24429661688284174 194.4095742723764 455.6138372128236 8.32441520690918 24.849842071533203 449.2735290527344 0.9692606329917908 0 1001 1 1 0.25480708479881287 2.74298e+20 1.123806451268624 0.0 nue_ccqe False 0 3 fullosc 2 20.0 1.0 0.9725009 1.0 0.98614395 1.0 0.9828316 1.0 0.9811576 1.0 0.97915983 1.0 0.98830205 1.0 0.9899423 1.0 0.98223096 1.0 0.98740035 1.0 0.97324467 1.0 0.9762992 1.0 0.9890226 1.0 0.9781035 1.0 0.98466843 1.0 0.989603 1.0 0.97408175 1.0 0.9819842 1.0 0.9873455 1.0 0.98526406 1.0 0.9852027 0.9827244639396667 0.9837500154972076 0.9899423122406006 0.9827244639396667 1
