run subrun event vtxid Enu_1e1p Eta PT_1e1p AlphaT_1e1p SphB_1e1p PzEnu_1e1p ChargeNearTrunk Q0_1e1p Q3_1e1p Thetas Phis PTRat_1e1p Proton_ThetaReco Proton_PhiReco MinShrFrac MaxShrFrac BjXB_1e1p BjYB_1e1p Proton_Edep Electron_Edep Lepton_ThetaReco Lepton_PhiReco OpenAng Xreco Yreco Zreco MPIDY_muon MPIDY_proton MPIDY_eminus shower_fraction Shower_Consistency EnuQE_lepton EnuQE_proton Proton_TrackLength Lepton_TrackLength EnuTrue BDTscore_1e1p ccnc interactionType nlepton nproton scedr POTweight GenieWeight LEEweight label newpi0flag oldpi0flag datarun filetag cutLevel nBDTs tvweight0 sigprob0 tvweight1 sigprob1 tvweight2 sigprob2 tvweight3 sigprob3 tvweight4 sigprob4 tvweight5 sigprob5 tvweight6 sigprob6 tvweight7 sigprob7 tvweight8 sigprob8 tvweight9 sigprob9 tvweight10 sigprob10 tvweight11 sigprob11 tvweight12 sigprob12 tvweight13 sigprob13 tvweight14 sigprob14 tvweight15 sigprob15 tvweight16 sigprob16 tvweight17 sigprob17 tvweight18 sigprob18 tvweight19 sigprob19 sigprobavg sigprobmedian sigprobmax sigprob bdtweight
17344 49 2495 0 761.2873917719335 0.21842321753501892 151.9529968358178 0.08919087751557114 190.4842790859703 -32.87739208068979 362.31048583984375 154.46235921630853 369.3387359241522 1.6766488552093506 3.1711692810058594 0.20421302742778147 1.1460978984832764 0.3522375226020813 0.0 0.9826388955116272 0.705916149364914 0.1335325700855339 125.8547592163086 604.128332555625 0.5305508971214294 -2.818931818008423 1.6764460802078247 212.04150390625 87.39933776855469 372.3999938964844 0.012005886062979698 0.9882289171218872 0.9476405382156372 0.926396644713974 0.6726895183517303 696.9378887931214 2162.1747290382023 11.700094223022461 39.23842239379883 -99998.0 0.9961873888969421 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.99649495 1.0 0.9967032 1.0 0.99617887 1.0 0.9963792 1.0 0.9973041 1.0 0.99733645 1.0 0.9974585 1.0 0.99790645 1.0 0.9969066 1.0 0.99715984 1.0 0.99653196 1.0 0.9966202 1.0 0.99760014 1.0 0.99735284 1.0 0.99631715 1.0 0.9967655 1.0 0.9969798 1.0 0.99592906 1.0 0.99534565 1.0 0.9967894 0.9968029886484147 0.9967774450778961 0.9979064464569092 0.9968029886484147 1
16570 65 3260 1 957.6279995008983 0.4387120008468628 378.9376521184329 2.4124659827403656 9132.943242306364 -125.45176310920044 580.4957885742188 115.1477458740236 578.344009147525 1.790237545967102 3.907193660736084 0.41441530184365255 1.0841143131256104 2.0888772010803223 0.0 0.9095744490623474 1.4180497530072336 0.20513796800251263 86.54014587402344 839.783553626875 0.7061232328414917 -1.8183164596557617 1.6284737586975098 155.8502197265625 48.90043640136719 930.0499877929688 0.01837078109383583 0.8811461329460144 0.9844569563865662 0.9330530974449052 0.7981522894016033 1115.145497224082 1004.2981537827933 6.067995548248291 47.83622741699219 -99998.0 0.9126718044281006 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.9799289 1.0 0.97821814 1.0 0.98543096 1.0 0.99091035 1.0 0.98640347 1.0 0.9869903 1.0 0.98982227 1.0 0.98784876 1.0 0.9911005 1.0 0.9866415 1.0 0.99171865 1.0 0.98615277 1.0 0.9822776 1.0 0.9942192 1.0 0.9893967 1.0 0.9792483 1.0 0.98770833 1.0 0.97522247 1.0 0.98357254 1.0 0.98631126 0.9859561443328857 0.9865224957466125 0.994219183921814 0.9859561443328857 1
15497 148 7446 0 1033.1238006614844 0.02299324981868267 111.16167227053538 1.5610655943963196 288.60579851562755 229.57463510638627 79.4188461303711 413.1062877441407 925.3772404420629 1.2683343887329102 2.889409065246582 0.0876958396076505 0.49802666902542114 3.01953387260437 0.006106870248913765 0.9719719886779785 0.5486048146642842 0.3977287765817606 384.4986877441406 617.3208129173438 0.770307719707489 0.13012492656707764 1.2572932243347168 183.19540405273438 85.60029602050781 665.9500122070312 0.0 0.0 0.0 0.9532608641042967 1.792417641501288 799.7494497993815 859.9741710743065 76.53680419921875 91.82067108154297 -99998.0 0.6820464134216309 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.9894427 1.0 0.9737748 1.0 0.97041816 1.0 0.9507778 1.0 0.9524254 1.0 0.9644374 1.0 0.97279096 1.0 0.95371246 1.0 0.84368616 1.0 0.97188807 1.0 0.9654367 1.0 0.97198784 1.0 0.95885795 1.0 0.83815455 1.0 0.95783865 1.0 0.97718483 1.0 0.96503484 1.0 0.9711639 1.0 0.9741125 1.0 0.9817583 0.9552442044019699 0.9679274260997772 0.9894427061080933 0.9552442044019699 1
15289 10 502 0 853.9415515171288 0.3953040540218353 120.48246940615304 0.44205520275223903 407.26229190805634 -83.51273201021854 495.7955322265625 153.78110006103532 397.537047932396 1.760490894317627 3.0318448543548584 0.1545057753273727 1.2209347486495972 -2.3727850914001465 0.0 0.875420868396759 0.8699040804212546 0.13026766955256794 125.17350006103516 697.4637514560937 0.5395562052726746 0.6590596437454224 1.7575350999832153 132.46780395507812 29.501466751098633 763.0499877929688 0.011828789487481117 0.9847419261932373 0.9834026098251343 0.910821963854942 0.5684722238998448 815.4682511305962 6238.570673154796 11.589666366577148 98.09514617919922 -99998.0 0.9847679138183594 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.99098796 1.0 0.99207765 1.0 0.9946911 1.0 0.99297476 1.0 0.9945412 1.0 0.9944291 1.0 0.99540895 1.0 0.9944142 1.0 0.9907261 1.0 0.9964976 1.0 0.9942867 1.0 0.995706 1.0 0.99547666 1.0 0.99336904 1.0 0.9859525 1.0 0.9826255 1.0 0.9931465 1.0 0.9851966 1.0 0.9954462 1.0 0.99537 0.9926662147045135 0.9943504631519318 0.9964975714683533 0.9926662147045135 1
15254 112 5637 0 1055.2544830457418 0.2193843275308609 206.9725483986609 2.7048902107234563 3032.2002561831205 -261.37322638427986 469.1595764160156 102.65720632324235 557.1794458130064 2.13454270362854 2.908644199371338 0.25227706129203453 1.508766770362854 2.9417545795440674 0.0 0.5935084819793701 1.3927340061401172 0.16963077012022307 74.04960632324219 949.9005767225 0.6257758140563965 0.03311046212911606 2.1159698963165283 137.81690979003906 -11.048136711120605 379.45001220703125 0.10555588454008102 0.967162013053894 0.7002533674240112 1.1245932695360807 0.30995057638224094 1220.6026760967652 -851.2702979761261 4.608346462249756 73.40609741210938 -99998.0 0.9238725900650024 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.9926772 1.0 0.99028695 1.0 0.98825896 1.0 0.9793229 1.0 0.9922907 1.0 0.9677644 1.0 0.9646613 1.0 0.90984994 1.0 0.9914129 1.0 0.98241776 1.0 0.9876751 1.0 0.94689125 1.0 0.97509843 1.0 0.9814084 1.0 0.9741178 1.0 0.9832319 1.0 0.9827304 1.0 0.98139095 1.0 0.98637515 1.0 0.9868852 0.9772373765707016 0.982574075460434 0.9926772117614746 0.9772373765707016 1
14955 83 4197 0 853.6673396274999 0.3130227029323578 110.37516967759669 2.1428507192516912 858.4671470034679 -94.98348607274636 412.9244384765625 182.26250722656255 600.3253325417402 1.816420316696167 3.346317768096924 0.1439668668066473 0.9571303725242615 -2.778136730194092 0.0 0.9571428298950195 1.2368834026020896 0.23676402634406102 153.6549072265625 668.7081324009375 0.8592899441719055 0.5681812763214111 1.8031114339828491 85.0282974243164 25.411531448364258 937.7999877929688 0.008411748334765434 0.9957314133644104 0.9892145991325378 0.9958366875708954 0.1319340434064107 936.9620750481973 997.5897692693436 16.540027618408203 21.516883850097656 -99998.0 0.9920352101325989 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.9959117 1.0 0.9927079 1.0 0.9936818 1.0 0.99537235 1.0 0.996409 1.0 0.9922064 1.0 0.9968359 1.0 0.99277204 1.0 0.99335253 1.0 0.9935214 1.0 0.996436 1.0 0.9953572 1.0 0.99214786 1.0 0.994871 1.0 0.9890211 1.0 0.99395245 1.0 0.9960427 1.0 0.99394953 1.0 0.99653375 1.0 0.99617434 0.9943628519773483 0.9944117367267609 0.9968358874320984 0.9943628519773483 1
14768 94 4749 1 1021.9154370273827 0.20887823402881622 351.4745958605448 2.0059194648129273 4795.115854047143 -109.53829366259833 454.1953430175781 179.09827687988275 579.7334486473061 1.7641537189483643 2.4350898265838623 0.35947824797108596 1.0948493480682373 2.7146425247192383 0.0 0.637982189655304 1.2437477273037707 0.1982947438510788 150.4906768798828 840.1204601475 0.6693043112754822 0.279552698135376 1.6309823989868164 47.17542266845703 27.903390884399414 802.5499877929688 0.1423911601305008 0.9845201373100281 0.002250088844448328 0.6685080498521605 0.5234428448699281 1085.625200247352 1836.411767723613 15.956513404846191 39.483482360839844 -99998.0 0.2611580491065979 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.96430093 1.0 0.98105973 1.0 0.92009616 1.0 0.96754074 1.0 0.9815563 1.0 0.89566 1.0 0.97076327 1.0 0.95711005 1.0 0.96358514 1.0 0.9421067 1.0 0.9609086 1.0 0.870169 1.0 0.983657 1.0 0.97769094 1.0 0.97605634 1.0 0.9631486 1.0 0.9611294 1.0 0.9415723 1.0 0.9270321 1.0 0.9720999 0.9538621604442596 0.9633668661117554 0.9836570024490356 0.9538621604442596 1
14059 2 126 0 514.6157909419725 0.46992701292037964 57.59567884112588 0.6102845252902215 59.08491228503883 17.092764381596794 217.55059814453125 102.12308004150384 339.63462407261613 1.6566821336746216 3.2478272914886475 0.10769192977703529 0.9638006091117859 -0.2085389494895935 0.0 0.9677419066429138 0.6974004001371629 0.17467087847159507 73.5154800415039 409.79601090046873 0.6928814649581909 3.039288282394409 1.6537137031555176 122.09760284423828 62.23722839355469 665.9500122070312 0.0 0.0 0.0 1.1888840487901795 0.6282151580321755 489.8803094878376 582.1191554381616 4.549717426300049 38.97983932495117 -99998.0 0.9921455979347229 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.98925704 1.0 0.9937973 1.0 0.9905687 1.0 0.9918317 1.0 0.995535 1.0 0.99453294 1.0 0.9956071 1.0 0.99143934 1.0 0.988865 1.0 0.99619126 1.0 0.98937947 1.0 0.99246323 1.0 0.98635894 1.0 0.9919703 1.0 0.9932656 1.0 0.98797077 1.0 0.994089 1.0 0.98959255 1.0 0.993954 1.0 0.9951066 0.992088794708252 0.9922167658805847 0.9961912631988525 0.992088794708252 1
14001 94 4750 0 246.58490645025384 0.3040229380130768 190.09199543659903 0.3748829991881577 118.39688305709673 54.69193261550376 467.92364501953125 135.5634029174806 385.6335032145387 2.95967698097229 3.4087443351745605 0.5336154527014886 0.6093020439147949 -0.6540977954864502 0.0 0.7329843044281006 0.6877956001697195 0.4904587395677164 106.95580291748047 108.32480353277344 2.350374937057495 2.7546465396881104 2.8921921253204346 54.24632263183594 -28.6954402923584 112.3499984741211 0.16755235195159912 0.9274730682373047 0.013183681294322014 1.1268578742680266 0.8658893983494953 172.639273751781 399.6721687411634 8.798201560974121 25.35446548461914 -99998.0 0.9854130744934082 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.92667216 1.0 0.966078 1.0 0.97827744 1.0 0.9778561 1.0 0.9890304 1.0 0.9874795 1.0 0.9656473 1.0 0.9507473 1.0 0.9760635 1.0 0.98389167 1.0 0.9727087 1.0 0.9840301 1.0 0.96927357 1.0 0.9800147 1.0 0.9716561 1.0 0.980028 1.0 0.9777328 1.0 0.981104 1.0 0.9690442 1.0 0.9695246 0.9728430062532425 0.9768981337547302 0.9890304207801819 0.9728430062532425 1
13923 36 1842 0 274.09070197835933 0.06605270504951477 233.60543576940674 2.290662600199887 71.53806037552657 32.83258503995438 275.9139099121094 87.57558706054695 340.66394896220106 2.0185201168060303 1.7359367609024048 0.6056480099768341 0.5551072359085083 -1.5644819736480713 0.0 1.0 0.7931513562238854 0.3277966900472078 58.967987060546875 183.8184149178125 1.463412880897522 0.1714547872543335 1.5658529996871948 12.401498794555664 73.97594451904297 922.75 0.005938045680522919 0.013697540387511253 0.8665233254432678 1.136452671845538 1.0671510898690264 259.98869240086157 266.42407692970676 3.079317092895508 9.536612510681152 -99998.0 0.9505165815353394 -9999 -9999 0 0 -99998.0 6.672e+20 1.0 0.0 data False -9999 1 data 2 20.0 1.0 0.9609865 1.0 0.9672441 1.0 0.9625689 1.0 0.96575904 1.0 0.94761914 1.0 0.9284745 1.0 0.96448153 1.0 0.9577179 1.0 0.95830786 1.0 0.9816606 1.0 0.95264167 1.0 0.9771966 1.0 0.96674377 1.0 0.9762607 1.0 0.93948984 1.0 0.9334313 1.0 0.9377866 1.0 0.97372025 1.0 0.94197017 1.0 0.9010097 0.9547535300254821 0.9596471786499023 0.9816606044769287 0.9547535300254821 1
