run subrun event vtxid Enu_1e1p Eta PT_1e1p AlphaT_1e1p SphB_1e1p PzEnu_1e1p ChargeNearTrunk Q0_1e1p Q3_1e1p Thetas Phis PTRat_1e1p Proton_ThetaReco Proton_PhiReco MinShrFrac MaxShrFrac BjXB_1e1p BjYB_1e1p Proton_Edep Electron_Edep Lepton_ThetaReco Lepton_PhiReco OpenAng Xreco Yreco Zreco MPIDY_muon MPIDY_proton MPIDY_eminus shower_fraction Shower_Consistency EnuQE_lepton EnuQE_proton Proton_TrackLength Lepton_TrackLength EnuTrue BDTscore_1e1p ccnc interactionType nlepton nproton scedr POTweight GenieWeight LEEweight label newpi0flag oldpi0flag datarun filetag cutLevel nBDTs tvweight0 sigprob0 tvweight1 sigprob1 tvweight2 sigprob2 tvweight3 sigprob3 tvweight4 sigprob4 tvweight5 sigprob5 tvweight6 sigprob6 tvweight7 sigprob7 tvweight8 sigprob8 tvweight9 sigprob9 tvweight10 sigprob10 tvweight11 sigprob11 tvweight12 sigprob12 tvweight13 sigprob13 tvweight14 sigprob14 tvweight15 sigprob15 tvweight16 sigprob16 tvweight17 sigprob17 tvweight18 sigprob18 tvweight19 sigprob19 sigprobavg sigprobmedian sigprobmax sigprob bdtweight
18923 642 32126 0 307.99780055105464 0.26491305232048035 42.28174480530894 2.4912903324731683 73.30911961767222 32.10389628854364 614.9273681640625 148.62407949218758 491.3191560367721 2.8715806007385254 4.103490829467773 0.12337115047742603 0.06379453092813492 2.1745853424072266 0.0 0.9863013625144958 1.0305174203855998 0.4866416264764044 120.0164794921875 156.67702105886718 2.807786226272583 -1.928905725479126 2.8398735523223877 18.830699920654297 -73.15363311767578 148.35000610351562 0.03148406744003296 0.883503258228302 0.9351489543914795 1.3616917621625315 0.91777476585265 279.82850056591957 319.80010707599945 10.766749382019043 34.830074310302734 424.5381774902344 0.46438097953796387 0 1000 1 2 0.6927369832992554 4.718886491725837e+22 0.04619482559561052 1.07428 nue_other False 0 3 intrinsics 2 20.0 1.0 0.9827352 1.0 0.9674779 1.0 0.96559495 1.0 0.9901052 1.0 0.9437249 1.0 0.98132354 1.0 0.9690488 1.0 0.9814136 1.0 0.9694267 1.0 0.9777103 1.0 0.974031 1.0 0.9771384 1.0 0.9458523 1.0 0.96320873 1.0 0.9749414 1.0 0.9235341 1.0 0.961104 1.0 0.9872349 1.0 0.97651833 1.0 0.98574114 0.9698932647705079 0.9744861721992493 0.9901052117347717 0.9698932647705079 1
18923 396 19821 0 393.08142152986323 0.448481947183609 76.39519419526644 0.29401045603855963 85.22718203993603 79.00203866024981 420.21417236328125 99.81329610595702 322.91025163757087 1.5483530759811401 3.223676919937134 0.15974743304066782 0.8103366494178772 2.2558610439300537 0.0 0.914814829826355 0.4722522606443065 0.21823532095402878 71.20569610595703 290.57142542390625 0.7380164265632629 -0.9678156971931458 1.5467113256454468 216.4530029296875 -51.39678192138672 176.5 0.007636429741978645 0.9681428074836731 0.9892097115516663 1.053860706162691 0.20219682866209787 348.75024690955223 409.5017474063551 4.299911022186279 24.180187225341797 386.48773193359375 0.9920051693916321 0 1001 1 1 0.7014173269271851 4.718886491725837e+22 1.4311389323107335 1.50914 nue_ccqe False 0 3 intrinsics 2 20.0 0.0 0.9942002 0.0 0.9935695 0.0 0.9949414 0.0 0.992875 2.0 0.99430215 0.0 0.98971564 2.0 0.9916619 2.0 0.9937441 0.0 0.99400216 0.0 0.9959798 2.0 0.9897905 2.0 0.99724615 0.0 0.9972435 0.0 0.99640536 2.0 0.9955909 0.0 0.9952573 2.0 0.9908127 0.0 0.99597555 0.0 0.99609417 0.0 0.99369097 0.9933069178036281 0.9937440752983093 0.9972461462020874 0.9933069178036281 1
18923 66 3325 0 1211.5756101423435 0.1290014684200287 333.67343102816625 0.14719694562951777 633.99585977828 -22.37898139673166 290.6373596191406 365.397822167969 605.3593649218783 1.525374412536621 3.207982301712036 0.2701542085442811 1.0237561464309692 1.07636559009552 0.0 0.9719416499137878 0.41685580005787976 0.17635078752295236 336.79022216796875 843.481087974375 0.5016182661056519 -2.1316168308258057 1.5244687795639038 188.1363983154297 60.812355041503906 926.1500244140625 0.009094400331377983 0.9960836172103882 0.9209005832672119 1.0085438799707758 0.44917702939792514 985.1945502255213 3639.689144456904 61.81098556518555 84.53099822998047 1229.215087890625 0.531549334526062 0 1001 1 1 1.318062424659729 4.718886491725837e+22 1.1811575941107564 0.0 nue_ccqe False 0 3 intrinsics 2 20.0 2.0 0.9945596 0.0 0.99364704 0.0 0.9923499 2.0 0.9924993 0.0 0.99398464 0.0 0.99493754 2.0 0.98697203 0.0 0.9944121 0.0 0.99704915 0.0 0.99059606 2.0 0.9944055 2.0 0.9941605 0.0 0.99675626 2.0 0.9944707 2.0 0.99040514 2.0 0.99294704 0.0 0.99373275 0.0 0.99488515 0.0 0.9973604 0.0 0.9951923 0.9925524741411209 0.9935537576675415 0.9945595860481262 0.9925524741411209 1
18923 14 717 2 1458.054186766953 0.2436244636774063 40.90570012473988 3.0257360067724535 20913.337260256063 -46.970765204561076 356.937255859375 112.87948110351567 445.03148081241073 1.5489311218261719 3.1539671421051025 0.028976687480251728 1.2280839681625366 2.5313713550567627 0.0 0.6674033403396606 0.9195322742694334 0.08845304642180124 84.27188110351562 1342.4780056634374 0.32084718346595764 -0.6225957870483398 1.5489084720611572 192.73489379882812 -33.41120910644531 357.95001220703125 0.01821521483361721 0.9495156407356262 0.942396879196167 0.7921158777191444 0.7300404845124183 1483.3392114173162 3162.8073140839056 5.790474891662598 143.38511657714844 2099.283447265625 0.6741921901702881 0 1001 1 1 0.9321766495704651 4.718886491725837e+22 1.078492682602792 0.0 nue_ccqe False 0 3 intrinsics 2 20.0 1.0 0.9668561 1.0 0.9764714 1.0 0.9869668 1.0 0.9893912 1.0 0.99175346 1.0 0.98321897 1.0 0.9796051 1.0 0.96419495 1.0 0.977581 1.0 0.9687395 1.0 0.97099316 1.0 0.98355067 1.0 0.9899789 1.0 0.9914772 1.0 0.99054456 1.0 0.9789556 1.0 0.9801446 1.0 0.9751551 1.0 0.99177575 1.0 0.978754 0.9808054059743881 0.979874849319458 0.9917757511138916 0.9808054059743881 1
18922 617 30896 0 1021.2825213660936 0.05648238584399223 256.65974516791533 0.9182192047519678 212.7668415182918 -16.29801076203978 275.24566650390625 349.68279531250005 703.0871826588162 1.6673868894577026 2.825331687927246 0.24744475071857205 0.8950702548027039 0.24403096735477448 0.0 0.991416335105896 0.7428046744681883 0.27457045579011796 321.0751953125 668.9030260535937 0.772316575050354 3.0693626403808594 1.6402902603149414 121.26229858398438 57.800880432128906 356.0 0.07463576644659042 0.6469112038612366 0.9862635135650635 1.0425970930817505 0.1592597065719929 882.147140235243 1656.9452027918235 57.18722152709961 5.6243062019348145 1055.702392578125 0.9630481600761414 0 1001 1 1 0.5082816481590271 4.718886491725837e+22 1.174287692402226 0.0 nue_ccqe False 0 3 intrinsics 2 20.0 2.0 0.9926375 2.0 0.988293 0.0 0.9931886 0.0 0.9943726 2.0 0.99473464 0.0 0.99671614 2.0 0.9916187 2.0 0.9920799 2.0 0.99332386 2.0 0.9933869 2.0 0.9914239 0.0 0.9938577 0.0 0.99430084 2.0 0.99285877 2.0 0.99349976 2.0 0.99512744 0.0 0.9951342 0.0 0.994065 0.0 0.99662185 2.0 0.9924623 0.9926205575466156 0.9927481412887573 0.9951274394989014 0.9926205575466156 1
18922 505 25298 1 1081.2754133848434 0.12998329102993011 216.43044049595136 1.9856476756322696 320.2101227796021 -56.922214519836416 454.2117614746094 376.3698680664064 912.9776619560548 1.7461864948272705 3.5028741359710693 0.2067211969723358 0.690789520740509 -2.965845823287964 0.0 0.9853658676147461 1.286359340461805 0.3646686869962042 347.76226806640625 702.2088453184375 1.0553969144821167 0.5370281934738159 1.709949254989624 120.64054870605469 -26.290185928344727 13.25 0.17966397106647491 0.5336692929267883 0.9749041795730591 1.1816260610613993 0.8894439317919645 1202.066404552436 1046.9845784872696 65.10858917236328 64.99407958984375 1689.7838134765625 0.9376012086868286 0 1004 1 1 0.4668685793876648 4.718886491725837e+22 1.0 0.0 nue_other False 1 3 intrinsics 2 20.0 1.0 0.9937032 1.0 0.99097 1.0 0.99107003 1.0 0.9929488 1.0 0.9921538 1.0 0.9930248 1.0 0.99289227 1.0 0.9952833 1.0 0.99404514 1.0 0.99288505 1.0 0.99426997 1.0 0.9919768 1.0 0.9915344 1.0 0.99435705 1.0 0.9923132 1.0 0.99518675 1.0 0.9889488 1.0 0.9942778 1.0 0.99174327 1.0 0.9917854 0.9927684932947158 0.9928886592388153 0.995283305644989 0.9927684932947158 1
18922 397 19883 0 657.1718972211718 0.18476273119449615 290.8192818506882 0.723083474706023 207.41322562755914 60.16666589063868 296.1206970214844 365.5901439453126 732.6602900989326 2.0969390869140625 2.777082920074463 0.37571215532931307 0.6748962998390198 -2.461902141571045 0.0 0.9896103739738464 0.6450162153532897 0.4998728787754905 336.9825439453125 288.8850532758594 1.4220428466796875 0.3151807188987732 2.050598382949829 75.14630126953125 3.481472969055176 143.64999389648438 0.001713588135316968 0.9987714886665344 0.946294903755188 1.3158327742593103 1.2314790982367063 436.18848655974574 990.7526261752031 61.86830139160156 39.885353088378906 861.4879150390625 0.995676577091217 0 1001 1 1 0.3016948401927948 4.718886491725837e+22 1.1937719900229278 0.0 nue_ccqe False 0 3 intrinsics 2 20.0 1.0 0.9099501 1.0 0.9865759 1.0 0.92375183 1.0 0.9799606 1.0 0.9957016 1.0 0.95800686 1.0 0.9884547 1.0 0.98511547 1.0 0.9654037 1.0 0.9798895 1.0 0.97506434 1.0 0.9566123 1.0 0.99001396 1.0 0.9912726 1.0 0.98835444 1.0 0.96274775 1.0 0.964567 1.0 0.9746559 1.0 0.98558307 1.0 0.9826738 0.9722177743911743 0.9799250662326813 0.9957016110420227 0.9722177743911743 1
18920 2 133 0 742.4345286761718 0.015323647297918797 193.84912694545977 1.7314353196900387 581.2162591625554 -127.53966849443475 268.6519775390625 412.0058543945311 915.9884446330461 2.886003255844116 2.1601760387420654 0.3006684446633842 0.24984632432460785 0.8893914818763733 0.0 0.961904764175415 1.542406500914453 0.5498012399401122 383.39825439453125 327.73197428164065 2.6361567974090576 -1.270784616470337 2.7246739864349365 194.87730407714844 -38.66620635986328 368.54998779296875 0.006718192249536514 0.9971233010292053 0.9528710842132568 1.0358512177283805 1.1101876041959848 1102.3957262536014 710.7859264500704 76.18643951416016 26.655920028686523 698.54931640625 0.9968045949935913 0 1001 1 1 1.1007453203201294 4.718886491725837e+22 1.303901994425601 0.152327 nue_ccqe False 0 3 intrinsics 2 20.0 0.0 0.9860531 0.0 0.98684466 2.0 0.983949 2.0 0.9812493 2.0 0.99075 2.0 0.98976266 0.0 0.97642595 0.0 0.98909587 0.0 0.9938186 0.0 0.9778912 0.0 0.9934223 2.0 0.9880504 0.0 0.9863738 0.0 0.9802306 2.0 0.98102355 2.0 0.99454224 0.0 0.9842471 2.0 0.9807957 2.0 0.99134576 2.0 0.98347974 0.9864948332309723 0.9859997034072876 0.9945422410964966 0.9864948332309723 1
18918 5 274 0 486.71165511648434 0.24761126935482025 230.32641221721786 2.468063643213127 36.634505478515344 -0.6336265479288272 319.6263427734375 230.24828603515638 664.4316933290324 2.40395188331604 4.512099742889404 0.42820618288383994 0.22842887043952942 -1.702713131904602 0.0 0.9444444179534912 1.2170199755154825 0.4845425745073338 201.64068603515625 253.76666908132813 2.175523042678833 2.8093864917755127 2.202885150909424 142.36749267578125 55.309024810791016 633.1500244140625 0.008768422529101372 0.9933091402053833 0.9698061347007751 1.0414543968739747 1.5758995784178238 503.6502447303682 457.0000734170925 26.344133377075195 7.734442710876465 426.7938232421875 0.9963444471359253 0 1001 1 1 0.18911032378673553 4.718886491725837e+22 1.4693232226451807 1.07428 nue_ccqe False 0 3 intrinsics 2 20.0 0.0 0.9823198 0.0 0.9841075 0.0 0.98152715 2.0 0.97828776 0.0 0.98794484 0.0 0.9898301 0.0 0.9785589 0.0 0.97863185 0.0 0.9902498 2.0 0.97077626 2.0 0.98872584 2.0 0.98394775 2.0 0.9777504 2.0 0.9633726 2.0 0.98991525 2.0 0.98660105 2.0 0.9917401 2.0 0.98303914 0.0 0.982336 2.0 0.9588598 0.9793650887229226 0.983039140701294 0.9917401075363159 0.9793650887229226 1
18915 337 16866 0 733.2980389420702 0.17682714760303497 232.954550398884 2.4089651076560306 212.35616858835238 -35.92164848832226 295.7192077636719 269.23969533691417 783.5197537676027 1.9091295003890991 2.6406142711639404 0.31683453501393294 0.47185125946998596 -2.9128808975219727 0.0 0.9886363744735718 1.3618233653970688 0.4057327394768798 240.63209533691406 461.36164360515625 1.4372782707214355 -0.27226677536964417 1.8510046005249023 150.0847930908203 46.24351501464844 955.4500122070312 0.0017665623454377055 0.9993869066238403 0.9915380477905273 1.000000956902745 0.328588608441453 875.8509085432985 595.7323842640282 35.493648529052734 55.94609069824219 649.548583984375 0.9985782504081726 0 1001 1 1 0.5596083402633667 4.718886491725837e+22 1.263397546809814 0.152327 nue_ccqe False 0 3 intrinsics 2 20.0 0.0 0.9954333 2.0 0.9945545 0.0 0.9950368 0.0 0.99667895 2.0 0.99543506 0.0 0.997203 0.0 0.99534494 2.0 0.9964515 0.0 0.99767965 2.0 0.9955701 0.0 0.9958982 0.0 0.99686974 2.0 0.995443 2.0 0.9964545 0.0 0.9957913 2.0 0.99724615 0.0 0.9942637 0.0 0.9959883 2.0 0.99616915 0.0 0.9951272 0.9959154948592186 0.9958696365356445 0.9972461462020874 0.9959154948592186 1
